,date,openEUR,highEUR,lowEUR,closeEUR,volumeEUR,barCountEUR,averageEUR,openJPY,highJPY,lowJPY,closeJPY,volumeJPY,barCountJPY,averageJPY,openVIXF,highVIXF,lowVIXF,closeVIXF,volumeVIXF,barCountVIXF,averageVIXF,openVIXN,highVIXN,lowVIXN,closeVIXN,volumeVIXN,barCountVIXN,averageVIXN,openGC,highGC,lowGC,closeGC,volumeGC,barCountGC,averageGC,openZB,highZB,lowZB,closeZB,volumeZB,barCountZB,averageZB,openZN,highZN,lowZN,closeZN,volumeZN,barCountZN,averageZN,openZT,highZT,lowZT,closeZT,volumeZT,barCountZT,averageZT,openNQ,highNQ,lowNQ,closeNQ,volumeNQ,barCountNQ,averageNQ,openYM,highYM,lowYM,closeYM,volumeYM,barCountYM,averageYM,openES,highES,lowES,closeES,volumeES,barCountES,averageES
1881,2018-03-23 02:40:00,1.231225,1.231475,1.23075,1.230825,-1,-1,-1.0,105.68,105.725,105.6425,105.7175,-1,-1,-1.0,17.9,17.95,17.9,17.9,337,122,17.93,18.1,18.15,18.05,18.1,582,242,18.11,1333.2,1333.4,1332.3,1332.5,59,46,1332.98,144.65625,144.6875,144.59375,144.625,3024,466,144.65625,120.484375,120.5,120.453125,120.453125,10068,459,120.478125,106.2421875,106.25,106.2421875,106.2421875,1031,145,106.24375,6774.0,6780.75,6763.75,6776.0,7085,3891,6772.3,24283.0,24313.0,24258.0,24289.0,4826,2954,24282.4,2675.5,2678.0,2673.0,2675.75,23892,5060,2675.225
1882,2018-03-23 02:50:00,1.230825,1.231075,1.230575,1.230625,-1,-1,-1.0,105.7175,105.7175,105.6025,105.6025,-1,-1,-1.0,17.95,18.05,17.95,18.05,81,41,18.015,18.15,18.3,18.15,18.25,567,246,18.215,1332.5,1332.8,1332.4,1332.5,42,26,1332.62,144.625,144.78125,144.59375,144.78125,7242,797,144.6875,120.46875,120.53125,120.453125,120.515625,34231,1056,120.4953125,106.2421875,106.25,106.2421875,106.25,7402,316,106.24765625,6775.5,6777.75,6749.75,6754.5,9414,5111,6763.1,24286.0,24291.0,24195.0,24208.0,6583,3973,24240.5,2675.75,2676.5,2666.0,2667.75,39139,7646,2670.95
1883,2018-03-23 03:00:00,1.230625,1.231325,1.230575,1.23065,-1,-1,-1.0,105.6025,105.6625,105.585,105.595,-1,-1,-1.0,18.05,18.1,17.9,18.1,366,165,18.03,18.3,18.4,18.1,18.4,1487,536,18.25,1332.7,1333.1,1332.6,1333.0,25,21,1332.83,144.78125,144.875,144.75,144.84375,6006,581,144.803125,120.515625,120.546875,120.5,120.546875,30634,1061,120.525,106.2421875,106.2578125,106.2421875,106.25,15648,302,106.25,6754.25,6770.25,6748.5,6751.0,9280,4708,6758.6,24208.0,24269.0,24173.0,24182.0,7930,4477,24218.6,2667.5,2674.0,2665.25,2666.0,44637,8885,2669.3
1884,2018-03-23 03:10:00,1.23065,1.2312,1.23055,1.23105,-1,-1,-1.0,105.595,105.6125,105.5,105.5225,-1,-1,-1.0,18.1,18.2,18.05,18.15,555,229,18.13,18.35,18.55,18.3,18.5,1838,620,18.43,1332.6,1333.8,1332.5,1333.7,80,49,1333.08,144.875,145.0,144.84375,144.96875,6801,682,144.915625,120.546875,120.609375,120.53125,120.578125,23878,808,120.5734375,106.2578125,106.265625,106.25,106.265625,7903,184,106.2578125,6751.0,6755.75,6731.5,6738.5,13009,6613,6742.875,24181.0,24205.0,24096.0,24119.0,11170,6177,24145.3,2666.0,2667.75,2658.0,2660.5,64995,10537,2662.5
1885,2018-03-23 03:20:00,1.23105,1.231525,1.230775,1.231325,-1,-1,-1.0,105.5225,105.575,105.5125,105.525,-1,-1,-1.0,18.15,18.15,18.0,18.15,266,149,18.07,18.5,18.5,18.3,18.5,2236,554,18.385,1333.5,1333.7,1332.7,1333.1,80,52,1333.15,144.96875,144.96875,144.84375,144.90625,4413,658,144.921875,120.578125,120.578125,120.515625,120.546875,22068,915,120.540625,106.2578125,106.2578125,106.25,106.25,7454,107,106.25703125,6738.25,6757.25,6736.25,6737.25,10554,5512,6746.0,24118.0,24191.0,24107.0,24109.0,8189,4807,24146.0,2660.5,2668.0,2659.75,2660.25,45976,9170,2663.725
1886,2018-03-23 03:30:00,1.231325,1.231825,1.230925,1.230925,-1,-1,-1.0,105.525,105.545,105.4625,105.465,-1,-1,-1.0,18.15,18.2,18.15,18.2,303,121,18.175,18.5,18.65,18.5,18.65,2586,580,18.565,1333.3,1334.5,1332.9,1334.5,594,194,1333.85,144.9375,145.03125,144.90625,145.03125,3211,504,144.96875,120.546875,120.59375,120.53125,120.59375,16185,803,120.5640625,106.2578125,106.265625,106.2578125,106.265625,3996,98,106.2578125,6737.75,6742.25,6721.25,6723.25,11410,6062,6730.95,24110.0,24127.0,24054.0,24061.0,8376,4782,24089.1,2660.5,2661.5,2654.25,2654.75,58563,10776,2657.625
1887,2018-03-23 03:40:00,1.230925,1.232175,1.230925,1.232175,-1,-1,-1.0,105.465,105.4825,105.3825,105.4125,-1,-1,-1.0,18.25,18.4,18.2,18.3,543,229,18.315,18.7,18.85,18.6,18.75,4576,1119,18.76,1334.6,1335.8,1334.4,1335.2,840,308,1335.05,145.03125,145.15625,145.0,145.03125,6614,948,145.0625,120.59375,120.65625,120.5625,120.59375,33534,1401,120.609375,106.265625,106.28125,106.265625,106.2734375,7470,126,106.26875,6723.5,6729.0,6698.25,6708.25,24406,11615,6712.025,24061.0,24064.0,23932.0,23986.0,17210,9310,23993.7,2655.0,2656.0,2642.0,2647.5,109679,18014,2648.525
1888,2018-03-23 03:50:00,1.232175,1.232275,1.23165,1.231825,-1,-1,-1.0,105.4125,105.4425,105.3525,105.385,-1,-1,-1.0,18.3,18.35,18.15,18.3,901,275,18.285,18.75,18.8,18.55,18.8,4121,1149,18.7,1335.3,1335.3,1333.8,1333.8,367,107,1334.28,145.03125,145.03125,144.875,144.90625,4952,800,144.965625,120.59375,120.609375,120.546875,120.5625,23279,957,120.578125,106.265625,106.2734375,106.2578125,106.2734375,10633,110,106.265625,6708.25,6720.25,6694.0,6697.25,30203,13497,6705.5,23987.0,24025.0,23937.0,23957.0,20587,10759,23975.4,2647.5,2652.0,2643.75,2645.25,187986,21396,2646.625
1889,2018-03-23 04:00:00,1.231825,1.231975,1.23095,1.231225,-1,-1,-1.0,105.385,105.42,105.3725,105.385,-1,-1,-1.0,18.25,18.3,18.15,18.2,885,256,18.24,18.75,18.75,18.55,18.6,2992,840,18.665,1334.0,1334.7,1333.9,1334.7,19,13,1334.29,144.90625,144.90625,144.84375,144.875,1877,138,144.88125,120.5625,120.578125,120.546875,120.5625,10659,392,120.5609375,106.265625,106.2734375,106.2578125,106.265625,3062,44,106.265625,6698.0,6709.5,6687.75,6689.5,15553,7276,6696.1,23958.0,24008.0,23949.0,23959.0,5794,3230,23975.3,2645.5,2651.5,2643.5,2644.5,100507,10933,2646.625
1890,2018-03-23 04:10:00,1.231225,1.23135,1.2311,1.23115,-1,-1,-1.0,105.385,105.4075,105.3475,105.365,-1,-1,-1.0,18.2,18.3,18.05,18.05,580,140,18.12,18.6,18.7,18.4,18.4,3518,698,18.535,1334.6,1334.8,1334.5,1334.5,11,10,1334.68,144.875,144.875,144.8125,144.84375,817,115,144.84375,120.5625,120.578125,120.546875,120.546875,2412,98,120.5546875,106.265625,106.265625,106.2578125,106.265625,454,15,106.26484375,6689.25,6695.75,6689.25,6691.75,3872,1672,6692.525,23956.0,23969.0,23940.0,23959.0,2270,988,23957.4,2644.25,2645.0,2642.25,2643.75,25059,2862,2643.65
1891,2018-03-23 21:30:00,1.233575,1.233825,1.232275,1.233325,-1,-1,-1.0,105.1825,105.2875,105.175,105.1875,-1,-1,-1.0,18.15,18.15,17.95,18.05,1465,432,18.005,18.45,18.5,18.25,18.45,2390,928,18.365,1354.0,1354.4,1349.4,1350.9,3061,1366,1351.32,144.46875,144.625,144.40625,144.625,5853,843,144.54375,120.46875,120.546875,120.453125,120.546875,40040,1683,120.509375,106.2578125,106.265625,106.25,106.265625,8561,229,106.25703125,6692.25,6721.25,6687.25,6687.75,26485,14916,6706.125,24010.0,24098.0,24005.0,24021.0,15462,9115,24051.6,2650.0,2658.75,2649.25,2650.0,99865,18993,2653.65
1892,2018-03-23 21:40:00,1.233325,1.233875,1.233125,1.233425,-1,-1,-1.0,105.1875,105.1875,105.1175,105.1375,-1,-1,-1.0,18.1,18.2,18.05,18.1,330,165,18.125,18.5,18.65,18.5,18.55,2520,945,18.545,1350.8,1353.2,1350.8,1352.9,1150,518,1352.12,144.625,144.71875,144.59375,144.65625,5614,888,144.6625,120.546875,120.578125,120.515625,120.546875,37985,1453,120.5546875,106.265625,106.2734375,106.265625,106.2734375,11471,149,106.26640625,6687.75,6687.75,6651.5,6666.0,25961,13389,6668.95,24021.0,24025.0,23941.0,23975.0,10213,6223,23979.9,2650.0,2650.0,2641.0,2643.5,66817,13043,2645.2
1893,2018-03-23 21:50:00,1.233425,1.233725,1.233175,1.23365,-1,-1,-1.0,105.1375,105.2075,105.135,105.1475,-1,-1,-1.0,18.05,18.05,17.9,17.95,557,231,17.965,18.5,18.5,18.2,18.3,1704,691,18.325,1352.9,1353.6,1352.2,1353.6,491,254,1352.93,144.65625,144.65625,144.5,144.5625,3577,594,144.590625,120.5625,120.5625,120.515625,120.53125,15476,858,120.534375,106.2734375,106.2734375,106.265625,106.2734375,922,71,106.27265625,6665.75,6697.5,6662.75,6684.25,20919,10813,6681.4,23973.0,24070.0,23966.0,24021.0,9850,5737,24016.9,2643.5,2652.0,2642.75,2647.75,63584,11562,2647.35
1894,2018-03-23 22:00:00,1.23365,1.235475,1.2336,1.235175,-1,-1,-1.0,105.1475,105.2125,105.0675,105.1025,-1,-1,-1.0,17.9,17.95,17.75,17.85,391,157,17.85,18.25,18.35,18.1,18.15,2045,774,18.195,1353.5,1356.3,1353.4,1355.6,2526,1087,1355.33,144.5625,144.625,144.46875,144.53125,5190,803,144.540625,120.546875,120.5625,120.5,120.53125,25544,925,120.5359375,106.2734375,106.2734375,106.265625,106.2734375,6428,147,106.265625,6684.25,6701.0,6668.5,6679.75,18941,11047,6684.9,24024.0,24091.0,24014.0,24048.0,9701,6011,24051.7,2648.0,2654.5,2645.0,2649.0,65556,12596,2649.5
1895,2018-03-23 22:10:00,1.235175,1.235325,1.234475,1.2347,-1,-1,-1.0,105.1025,105.2225,105.09,105.11,-1,-1,-1.0,17.85,18.0,17.8,18.0,280,144,17.89,18.2,18.4,18.1,18.35,1818,712,18.21,1355.7,1356.3,1351.5,1353.0,2215,977,1354.12,144.53125,144.59375,144.40625,144.59375,6597,912,144.503125,120.53125,120.5625,120.5,120.546875,34143,1397,120.534375,106.2734375,106.28125,106.265625,106.28125,11015,253,106.2734375,6679.75,6693.0,6665.5,6670.5,18755,10612,6680.775,24049.0,24092.0,23994.0,24005.0,10729,6345,24047.8,2649.0,2653.5,2644.5,2645.75,67561,12490,2649.4
1896,2018-03-23 22:20:00,1.2347,1.234825,1.234125,1.234625,-1,-1,-1.0,105.11,105.165,105.0825,105.1275,-1,-1,-1.0,18.0,18.05,17.95,17.95,221,100,18.015,18.4,18.45,18.25,18.25,746,320,18.365,1352.9,1353.1,1351.3,1353.1,809,405,1352.4,144.59375,144.65625,144.5,144.5,4025,680,144.59375,120.546875,120.578125,120.515625,120.515625,24747,1002,120.5546875,106.2734375,106.28125,106.265625,106.265625,3213,107,106.27421875,6670.0,6687.5,6661.5,6684.0,15147,8340,6674.325,24003.0,24037.0,23960.0,24030.0,8591,4960,24007.1,2645.5,2649.75,2641.75,2649.0,45454,9008,2645.975
1897,2018-03-23 22:30:00,1.234625,1.2352,1.234425,1.234825,-1,-1,-1.0,105.1275,105.145,105.0725,105.0725,-1,-1,-1.0,17.9,17.95,17.85,17.95,179,76,17.905,18.25,18.3,18.15,18.3,836,432,18.215,1353.1,1354.7,1353.0,1354.0,917,469,1353.88,144.5,144.625,144.40625,144.59375,4830,601,144.51875,120.515625,120.546875,120.484375,120.53125,29433,876,120.51875,106.2734375,106.2734375,106.2578125,106.2734375,5486,121,106.26796875,6683.75,6699.25,6676.75,6689.0,12176,6666,6691.15,24031.0,24061.0,24004.0,24013.0,6840,3889,24030.9,2649.25,2652.5,2647.25,2647.75,39220,7204,2649.825
1898,2018-03-23 22:40:00,1.234825,1.234875,1.233875,1.233975,-1,-1,-1.0,105.0725,105.1375,105.0725,105.105,-1,-1,-1.0,17.95,17.95,17.85,17.9,294,96,17.895,18.25,18.25,18.1,18.2,1388,486,18.2,1353.8,1354.8,1353.5,1354.1,604,308,1354.22,144.59375,144.65625,144.53125,144.59375,3874,604,144.59375,120.53125,120.5625,120.515625,120.53125,15502,592,120.5375,106.2734375,106.2734375,106.265625,106.2734375,350,55,106.27109375,6689.25,6712.0,6688.5,6696.25,12750,6946,6701.175,24012.0,24073.0,24010.0,24027.0,7747,4489,24044.2,2648.0,2654.5,2647.75,2649.25,45054,8186,2651.275
1899,2018-03-23 22:50:00,1.233975,1.234225,1.233525,1.233725,-1,-1,-1.0,105.105,105.1475,105.07,105.1375,-1,-1,-1.0,17.95,17.95,17.9,17.9,175,74,17.935,18.25,18.3,18.2,18.2,742,253,18.255,1354.0,1354.4,1353.0,1354.2,592,340,1353.84,144.59375,144.625,144.5,144.53125,2095,340,144.56875,120.53125,120.5625,120.515625,120.515625,10668,428,120.53125,106.2734375,106.2734375,106.265625,106.2734375,486,64,106.27265625,6696.5,6713.75,6685.5,6711.5,13527,6845,6701.95,24027.0,24074.0,23990.0,24072.0,6497,3773,24041.4,2649.25,2654.0,2646.5,2653.75,34880,6819,2651.075
1900,2018-03-23 23:00:00,1.233725,1.234675,1.233525,1.2341,-1,-1,-1.0,105.1375,105.1725,105.1125,105.1325,-1,-1,-1.0,17.9,18.1,17.9,18.1,272,76,17.96,18.2,18.45,18.2,18.4,427,246,18.325,1354.2,1354.3,1351.7,1351.7,1506,523,1352.71,144.53125,144.625,144.5,144.625,3186,442,144.55625,120.515625,120.5625,120.5,120.546875,14417,602,120.5390625,106.2734375,106.2734375,106.265625,106.2734375,683,55,106.271875,6711.25,6717.75,6686.0,6686.25,12952,6788,6699.3,24070.0,24098.0,24021.0,24022.0,7545,4184,24054.1,2653.5,2656.0,2647.75,2647.75,39383,6556,2651.4
1901,2018-03-23 23:10:00,1.2341,1.234475,1.233675,1.234125,-1,-1,-1.0,105.1325,105.1425,105.115,105.135,-1,-1,-1.0,18.05,18.05,18.0,18.05,338,104,18.03,18.4,18.45,18.35,18.4,950,292,18.395,1351.9,1353.4,1351.8,1353.0,752,318,1352.61,144.625,144.71875,144.625,144.65625,2853,431,144.65625,120.5625,120.578125,120.546875,120.546875,17397,549,120.5578125,106.2734375,106.2734375,106.265625,106.2734375,11844,109,106.2734375,6686.25,6693.0,6677.5,6686.25,10273,5360,6685.1,24022.0,24043.0,24002.0,24023.0,5959,3367,24020.9,2647.75,2649.0,2645.25,2647.5,28027,5272,2647.175
1902,2018-03-23 23:20:00,1.234125,1.235225,1.234075,1.235125,-1,-1,-1.0,105.135,105.14,105.0875,105.09,-1,-1,-1.0,18.1,18.15,18.1,18.15,191,70,18.125,18.4,18.55,18.4,18.55,864,302,18.47,1352.9,1354.1,1352.5,1353.5,1126,345,1353.35,144.625,144.71875,144.5625,144.625,3220,499,144.640625,120.546875,120.578125,120.515625,120.546875,18063,870,120.55,106.2734375,106.2734375,106.265625,106.265625,5700,147,106.26875,6685.75,6689.5,6670.5,6671.75,8509,4800,6679.3,24022.0,24034.0,23972.0,23979.0,6234,3606,23995.5,2647.5,2648.75,2643.0,2643.75,28459,5259,2645.55
1903,2018-03-23 23:30:00,1.235125,1.235275,1.234425,1.234425,-1,-1,-1.0,105.09,105.1175,105.0225,105.0425,-1,-1,-1.0,18.15,18.25,18.1,18.25,653,183,18.175,18.55,18.7,18.45,18.7,843,321,18.57,1353.7,1353.8,1352.6,1352.8,430,214,1353.33,144.59375,144.6875,144.5625,144.65625,2286,440,144.6125,120.53125,120.5625,120.515625,120.546875,13473,582,120.534375,106.265625,106.2734375,106.2578125,106.2734375,4686,106,106.265625,6671.5,6682.5,6656.25,6657.0,10280,5622,6670.7,23978.0,24004.0,23931.0,23937.0,5912,3415,23974.6,2643.5,2645.75,2638.0,2638.25,36328,6726,2642.625
1904,2018-03-23 23:40:00,1.234425,1.235625,1.2344,1.235175,-1,-1,-1.0,105.0425,105.0475,104.9325,104.9625,-1,-1,-1.0,18.25,18.3,18.2,18.3,271,85,18.27,18.65,18.8,18.6,18.75,1576,485,18.68,1352.9,1354.6,1352.9,1353.7,855,319,1354.1,144.65625,144.75,144.625,144.71875,3574,478,144.70625,120.5625,120.59375,120.546875,120.578125,30282,1115,120.5765625,106.265625,106.28125,106.265625,106.28125,5200,64,106.2734375,6656.75,6663.0,6637.5,6640.25,14095,7217,6648.925,23936.0,23946.0,23857.0,23867.0,10684,5622,23901.8,2638.25,2639.5,2631.25,2632.0,60199,9986,2635.1
1905,2018-03-23 23:50:00,1.235175,1.236275,1.2351,1.235875,-1,-1,-1.0,104.9625,104.965,104.8325,104.8375,-1,-1,-1.0,18.35,18.4,18.3,18.4,373,129,18.34,18.75,18.9,18.7,18.9,1409,469,18.8,1353.8,1356.2,1353.7,1355.8,1062,435,1355.09,144.71875,144.84375,144.6875,144.8125,4604,763,144.759375,120.578125,120.625,120.578125,120.609375,46839,1272,120.6,106.28125,106.2890625,106.2734375,106.2890625,14091,206,106.28203125,6640.0,6645.0,6622.75,6625.0,13124,7193,6634.95,23867.0,23875.0,23822.0,23832.0,8653,4858,23849.6,2632.0,2632.5,2625.75,2626.75,64560,10266,2629.25
1906,2018-03-24 00:00:00,1.235875,1.236475,1.234925,1.23525,-1,-1,-1.0,104.8375,104.9075,104.8275,104.8925,-1,-1,-1.0,18.4,18.4,18.15,18.2,168,72,18.275,18.85,18.85,18.55,18.6,1045,470,18.695,1355.8,1355.9,1354.5,1354.8,719,322,1355.2,144.84375,144.84375,144.65625,144.6875,3864,657,144.740625,120.609375,120.625,120.5625,120.578125,40232,1265,120.584375,106.28125,106.28125,106.2734375,106.28125,11627,239,106.28125,6625.0,6652.75,6623.5,6649.0,15435,8185,6642.0,23832.0,23938.0,23826.0,23915.0,9350,5269,23892.6,2626.5,2636.0,2626.0,2634.0,60597,9975,2632.45
1907,2018-03-24 00:10:00,1.23525,1.235675,1.235025,1.235525,-1,-1,-1.0,104.8925,104.9025,104.7975,104.8075,-1,-1,-1.0,18.2,18.3,18.2,18.3,263,99,18.25,18.6,18.7,18.55,18.7,909,370,18.62,1354.9,1355.5,1354.3,1355.4,518,188,1354.87,144.71875,144.78125,144.65625,144.78125,2544,408,144.7125,120.578125,120.609375,120.5625,120.609375,25222,833,120.58125,106.2734375,106.28125,106.2734375,106.28125,3240,78,106.2765625,6648.75,6650.25,6631.75,6635.0,9402,5331,6641.175,23915.0,23922.0,23869.0,23876.0,5950,3408,23896.6,2634.0,2635.0,2628.75,2629.75,35913,7154,2632.075
1908,2018-03-24 00:20:00,1.235525,1.23575,1.235325,1.2354,-1,-1,-1.0,104.8075,104.9575,104.8075,104.9425,-1,-1,-1.0,18.3,18.3,18.15,18.15,462,178,18.255,18.75,18.75,18.5,18.55,1006,333,18.625,1355.5,1356.1,1354.3,1354.5,779,290,1355.14,144.75,144.75,144.625,144.6875,2085,355,144.675,120.59375,120.609375,120.53125,120.5625,12145,368,120.5640625,106.2734375,106.28125,106.265625,106.2734375,6564,181,106.27265625,6634.5,6660.75,6633.25,6657.75,11119,5588,6651.325,23876.0,23973.0,23871.0,23959.0,6140,3212,23932.7,2629.5,2639.75,2629.0,2638.75,38743,7256,2635.575
1909,2018-03-24 00:30:00,1.2354,1.2357,1.235025,1.235475,-1,-1,-1.0,104.9425,104.9475,104.855,104.8775,-1,-1,-1.0,18.2,18.35,18.2,18.35,149,75,18.25,18.5,18.75,18.5,18.75,985,336,18.615,1354.5,1355.2,1354.4,1354.9,474,199,1354.75,144.6875,144.78125,144.625,144.6875,3491,475,144.7,120.5625,120.578125,120.546875,120.5625,17133,631,120.5609375,106.265625,106.2734375,106.265625,106.265625,4300,141,106.2703125,6657.5,6659.0,6635.25,6636.25,8911,5170,6645.65,23958.0,23962.0,23881.0,23883.0,5772,3149,23917.5,2638.75,2639.25,2630.5,2630.75,41926,6764,2634.275
1910,2018-03-24 00:40:00,1.235475,1.236275,1.235325,1.2362,-1,-1,-1.0,104.8775,104.9375,104.8625,104.9225,-1,-1,-1.0,18.35,18.4,18.3,18.3,147,41,18.37,18.75,18.9,18.7,18.75,953,429,18.785,1355.1,1355.6,1354.9,1355.5,343,183,1355.27,144.6875,144.71875,144.625,144.6875,1710,284,144.6875,120.5625,120.59375,120.546875,120.5625,22668,795,120.5703125,106.265625,106.2734375,106.265625,106.2734375,714,32,106.26875,6636.25,6639.0,6625.0,6632.75,8984,5123,6633.0,23884.0,23897.0,23850.0,23877.0,5661,3090,23873.3,2631.0,2632.0,2627.0,2630.0,36038,6614,2629.775
1911,2018-03-24 00:50:00,1.2362,1.236675,1.236125,1.236275,-1,-1,-1.0,104.9225,104.9475,104.9025,104.9075,-1,-1,-1.0,18.3,18.35,18.25,18.35,111,56,18.3,18.7,18.8,18.65,18.75,483,225,18.73,1355.4,1356.1,1355.2,1355.4,427,204,1355.75,144.6875,144.78125,144.6875,144.75,1540,290,144.725,120.5625,120.59375,120.546875,120.578125,24617,966,120.571875,106.2734375,106.2734375,106.265625,106.2734375,679,24,106.2734375,6633.0,6641.75,6624.75,6629.5,8641,4974,6632.725,23878.0,23905.0,23855.0,23871.0,4571,2669,23878.4,2630.0,2633.25,2627.5,2629.0,30319,5991,2630.425
1912,2018-03-24 01:00:00,1.236275,1.236675,1.235625,1.235625,-1,-1,-1.0,104.9075,105.0375,104.8875,105.0375,-1,-1,-1.0,18.35,18.35,18.25,18.25,81,52,18.295,18.8,18.8,18.6,18.6,626,280,18.71,1355.5,1355.5,1353.1,1353.1,852,364,1354.45,144.75,144.75,144.59375,144.625,3098,559,144.6625,120.5625,120.578125,120.515625,120.53125,29923,976,120.546875,106.265625,106.2734375,106.2578125,106.265625,5617,99,106.2671875,6629.25,6657.0,6618.75,6656.25,11607,6841,6640.5,23870.0,23953.0,23847.0,23948.0,6878,3799,23906.8,2629.0,2637.25,2626.5,2637.0,43345,7659,2632.2
1913,2018-03-24 01:10:00,1.235625,1.2362,1.235575,1.236075,-1,-1,-1.0,105.0375,105.0475,104.9975,105.01,-1,-1,-1.0,18.2,18.25,18.15,18.2,132,50,18.22,18.6,18.65,18.55,18.6,846,309,18.59,1353.2,1354.6,1353.2,1354.2,497,181,1353.8,144.59375,144.625,144.53125,144.53125,1889,402,144.58125,120.53125,120.546875,120.515625,120.515625,8508,334,120.5234375,106.265625,106.2734375,106.2578125,106.265625,8885,141,106.26640625,6656.25,6666.25,6653.0,6662.0,12562,6031,6659.85,23948.0,23966.0,23930.0,23960.0,5199,2921,23947.4,2637.0,2639.0,2635.0,2637.25,32215,5794,2637.0
1914,2018-03-24 01:20:00,1.236075,1.236825,1.236025,1.236475,-1,-1,-1.0,105.01,105.015,104.9075,104.955,-1,-1,-1.0,18.25,18.25,18.15,18.15,220,116,18.2,18.6,18.6,18.45,18.5,705,304,18.535,1354.2,1355.8,1354.2,1355.5,1583,475,1355.22,144.53125,144.59375,144.5,144.59375,4536,599,144.553125,120.515625,120.53125,120.5,120.515625,18455,587,120.515625,106.265625,106.265625,106.2578125,106.265625,5007,110,106.265625,6662.0,6676.25,6654.75,6666.25,10335,5501,6666.45,23961.0,24034.0,23943.0,24014.0,7854,4137,23996.0,2637.25,2643.0,2635.75,2640.75,37572,6842,2639.725
1915,2018-03-24 01:30:00,1.236475,1.236725,1.236125,1.236725,-1,-1,-1.0,104.955,105.01,104.905,104.915,-1,-1,-1.0,18.1,18.2,18.1,18.2,117,75,18.165,18.5,18.6,18.45,18.55,429,214,18.5,1355.4,1355.8,1355.0,1355.7,429,153,1355.4,144.5625,144.6875,144.5625,144.65625,3054,410,144.615625,120.5,120.546875,120.5,120.546875,16373,1107,120.53125,106.265625,106.2734375,106.265625,106.2734375,3190,47,106.27265625,6666.5,6680.5,6650.75,6652.75,9786,5082,6664.5,24015.0,24054.0,23963.0,23969.0,6697,3646,24002.7,2641.0,2645.0,2636.25,2636.75,33232,6338,2640.45
1916,2018-03-24 01:40:00,1.236725,1.236825,1.236525,1.236525,-1,-1,-1.0,104.915,104.995,104.8925,104.995,-1,-1,-1.0,18.2,18.25,18.1,18.1,126,59,18.2,18.6,18.65,18.45,18.45,955,326,18.55,1355.7,1355.9,1354.3,1354.3,303,123,1355.39,144.6875,144.6875,144.53125,144.53125,2831,377,144.6375,120.546875,120.546875,120.5,120.5,9303,822,120.528125,106.2734375,106.2734375,106.265625,106.265625,2172,39,106.265625,6652.75,6671.0,6647.5,6669.0,7491,3903,6657.175,23968.0,24037.0,23957.0,24034.0,3984,2185,23991.0,2636.75,2642.25,2635.25,2641.75,21543,4186,2638.275
1917,2018-03-24 01:50:00,1.236525,1.2367,1.236175,1.236175,-1,-1,-1.0,104.995,105.0625,104.9825,105.035,-1,-1,-1.0,18.1,18.1,18.05,18.05,213,83,18.05,18.4,18.45,18.35,18.4,754,319,18.365,1354.2,1354.6,1352.5,1353.1,534,199,1353.5,144.53125,144.53125,144.46875,144.53125,3621,729,144.5125,120.515625,120.515625,120.46875,120.484375,18396,641,120.490625,106.2578125,106.265625,106.2578125,106.2578125,512,17,106.2578125,6669.0,6695.75,6668.75,6688.5,9933,5432,6686.55,24033.0,24103.0,24032.0,24071.0,6079,3363,24077.9,2641.75,2649.25,2641.75,2646.5,36087,6650,2646.6
1918,2018-03-24 02:00:00,1.236175,1.236425,1.235575,1.236275,-1,-1,-1.0,105.035,105.0575,104.965,104.9775,-1,-1,-1.0,18.05,18.2,18.05,18.15,286,105,18.135,18.35,18.55,18.3,18.5,600,259,18.43,1353.2,1353.3,1352.4,1353.0,352,162,1352.95,144.5,144.59375,144.5,144.5625,2160,477,144.534375,120.484375,120.53125,120.484375,120.515625,13724,586,120.5,106.2578125,106.265625,106.2578125,106.2578125,743,42,106.25859375,6687.75,6697.0,6665.75,6669.5,9896,5559,6679.4,24071.0,24102.0,24011.0,24022.0,6504,3479,24054.6,2646.5,2649.75,2640.25,2641.5,34737,6162,2644.95
1919,2018-03-24 02:10:00,1.236275,1.236375,1.235925,1.23635,-1,-1,-1.0,104.9775,104.9825,104.9225,104.9275,-1,-1,-1.0,18.15,18.25,18.15,18.25,659,161,18.19,18.5,18.7,18.5,18.7,1052,354,18.64,1353.1,1353.6,1352.9,1353.4,99,62,1353.35,144.59375,144.625,144.59375,144.625,2845,536,144.61875,120.515625,120.546875,120.515625,120.53125,9049,494,120.5296875,106.2578125,106.2734375,106.2578125,106.2734375,10980,65,106.265625,6669.25,6670.0,6639.0,6641.75,11456,6256,6650.3,24022.0,24024.0,23936.0,23944.0,6350,3631,23968.8,2641.5,2641.75,2632.25,2633.75,40316,7634,2635.9
1920,2018-03-24 02:20:00,1.23635,1.236725,1.236225,1.236675,-1,-1,-1.0,104.9275,104.9425,104.8775,104.9275,-1,-1,-1.0,18.25,18.35,18.25,18.3,200,65,18.295,18.7,18.75,18.65,18.7,561,239,18.72,1353.3,1354.0,1353.1,1353.6,94,49,1353.56,144.625,144.65625,144.5625,144.5625,3510,596,144.61875,120.515625,120.546875,120.515625,120.515625,20772,659,120.5296875,106.265625,106.2734375,106.265625,106.2734375,621,35,106.271875,6641.75,6649.5,6634.0,6644.0,10823,5920,6641.2,23943.0,23956.0,23904.0,23934.0,7238,4010,23927.9,2633.5,2635.0,2629.25,2632.75,44011,7318,2631.925
